Timestamp,Process,PID,Destination IP,Port,Suspicion Score,Risk Level,Severity,Reasons,Intent Score,Protocol
2026-04-22 02:10:53,python.exe,28692,3.220.42.21,80,25.0,SAFE,SAFE,Frequent connections: 81 in 60 seconds; High connection frequency baseline: 239,1.0,TCP
2026-04-22 02:10:52,python.exe,28692,3.220.42.21,80,25.0,SAFE,SAFE,Frequent connections: 79 in 60 seconds; High connection frequency baseline: 236,1.0,TCP
2026-04-22 02:10:52,System Idle Process,0,3.220.42.21,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 62 in 60 seconds; High connection frequency baseline: 224,1.0,TCP
2026-04-22 02:10:52,python.exe,28692,3.220.42.21,80,25.0,SAFE,SAFE,Frequent connections: 80 in 60 seconds; High connection frequency baseline: 237,1.0,TCP
2026-04-22 02:10:52,Antigravity.exe,4576,216.239.34.223,443,20.0,SAFE,SAFE,Unknown process not in whitelist,1.0,TCP
2026-04-22 02:10:52,System Idle Process,0,3.220.42.21,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 63 in 60 seconds; High connection frequency baseline: 225,1.0,TCP
2026-04-22 02:10:51,python.exe,8084,3.220.42.21,80,25.0,SAFE,SAFE,Frequent connections: 78 in 60 seconds; High connection frequency baseline: 235,1.0,TCP
2026-04-22 02:10:51,Antigravity.exe,4576,216.239.34.223,443,20.0,SAFE,SAFE,Unknown process not in whitelist,1.0,TCP
2026-04-22 02:10:51,System Idle Process,0,3.220.42.21,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 61 in 60 seconds; High connection frequency baseline: 223,1.0,TCP
2026-04-22 02:10:50,System Idle Process,0,3.220.42.21,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 61 in 60 seconds; High connection frequency baseline: 222,1.0,TCP
2026-04-22 02:10:50,python.exe,28692,3.220.42.21,80,25.0,SAFE,SAFE,Frequent connections: 78 in 60 seconds; High connection frequency baseline: 234,1.0,TCP
2026-04-22 02:10:49,System Idle Process,0,3.220.42.21,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 59 in 60 seconds; High connection frequency baseline: 220,1.0,TCP
2026-04-22 02:10:49,System Idle Process,0,3.220.42.21,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 60 in 60 seconds; High connection frequency baseline: 221,1.0,TCP
2026-04-22 02:10:49,python.exe,28692,3.220.42.21,80,25.0,SAFE,SAFE,Frequent connections: 77 in 60 seconds; High connection frequency baseline: 232,1.0,TCP
2026-04-22 02:10:49,python.exe,14572,93.184.216.34,8080,35.0,MEDIUM,MEDIUM,Frequent connections: 77 in 60 seconds; Unusual port: 8080; High connection frequency baseline: 233,1.0,TCP
2026-04-22 02:10:48,python.exe,27292,3.220.42.21,80,25.0,SAFE,SAFE,Frequent connections: 74 in 60 seconds; High connection frequency baseline: 229,1.0,TCP
2026-04-22 02:10:48,System Idle Process,0,3.220.42.21,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 59 in 60 seconds; High connection frequency baseline: 219,1.0,TCP
2026-04-22 02:10:48,python.exe,8084,3.220.42.21,80,25.0,SAFE,SAFE,Frequent connections: 75 in 60 seconds; High connection frequency baseline: 230,1.0,TCP
2026-04-22 02:10:48,python.exe,28692,3.220.42.21,80,25.0,SAFE,SAFE,Frequent connections: 76 in 60 seconds; High connection frequency baseline: 231,1.0,TCP
2026-04-22 02:10:47,python.exe,28692,3.220.42.21,80,25.0,SAFE,SAFE,Frequent connections: 74 in 60 seconds; High connection frequency baseline: 228,1.0,TCP
2026-04-22 02:10:47,System Idle Process,0,3.220.42.21,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 58 in 60 seconds; High connection frequency baseline: 218,1.0,TCP
2026-04-22 02:10:46,python.exe,28692,3.220.42.21,80,25.0,SAFE,SAFE,Frequent connections: 72 in 60 seconds; High connection frequency baseline: 226,1.0,TCP
2026-04-22 02:10:46,System Idle Process,0,3.220.42.21,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 56 in 60 seconds; High connection frequency baseline: 216,1.0,TCP
2026-04-22 02:10:46,System Idle Process,0,3.220.42.21,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 57 in 60 seconds; High connection frequency baseline: 217,1.0,TCP
2026-04-22 02:10:46,python.exe,28692,3.220.42.21,80,25.0,SAFE,SAFE,Frequent connections: 73 in 60 seconds; High connection frequency baseline: 227,1.0,TCP
2026-04-22 02:10:45,python.exe,8084,3.220.42.21,80,25.0,SAFE,SAFE,Frequent connections: 71 in 60 seconds; High connection frequency baseline: 225,1.0,TCP
2026-04-22 02:10:44,System Idle Process,0,18.235.15.99,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 57 in 60 seconds; High connection frequency baseline: 215,1.0,TCP
2026-04-22 02:10:43,python.exe,27292,35.190.14.201,443,25.0,SAFE,SAFE,Frequent connections: 72 in 60 seconds; High connection frequency baseline: 222,1.0,TCP
2026-04-22 02:10:43,python.exe,8084,18.235.15.99,80,25.0,SAFE,SAFE,Frequent connections: 73 in 60 seconds; High connection frequency baseline: 223,1.0,TCP
2026-04-22 02:10:43,python.exe,14572,93.184.216.34,8080,35.0,MEDIUM,MEDIUM,Frequent connections: 74 in 60 seconds; Unusual port: 8080; High connection frequency baseline: 224,1.0,TCP
2026-04-22 02:10:41,python.exe,8084,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 75 in 60 seconds; High connection frequency baseline: 221,1.0,TCP
2026-04-22 02:10:41,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 61 in 60 seconds; High connection frequency baseline: 214,1.0,TCP
2026-04-22 02:10:39,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 64 in 60 seconds; High connection frequency baseline: 213,1.0,TCP
2026-04-22 02:10:38,python.exe,8084,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 79 in 60 seconds; High connection frequency baseline: 220,1.0,TCP
2026-04-22 02:10:37,python.exe,27292,103.102.166.224,443,25.0,SAFE,SAFE,Frequent connections: 82 in 60 seconds; High connection frequency baseline: 219,1.0,TCP
2026-04-22 02:10:36,python.exe,8084,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 81 in 60 seconds; High connection frequency baseline: 217,1.0,TCP
2026-04-22 02:10:36,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 65 in 60 seconds; High connection frequency baseline: 211,1.0,TCP
2026-04-22 02:10:36,python.exe,14572,93.184.216.34,8080,35.0,MEDIUM,MEDIUM,Frequent connections: 82 in 60 seconds; Unusual port: 8080; High connection frequency baseline: 218,1.0,TCP
2026-04-22 02:10:36,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 66 in 60 seconds; High connection frequency baseline: 212,1.0,TCP
2026-04-22 02:10:35,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 65 in 60 seconds; High connection frequency baseline: 209,1.0,TCP
2026-04-22 02:10:35,python.exe,28692,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 79 in 60 seconds; High connection frequency baseline: 215,1.0,TCP
2026-04-22 02:10:35,python.exe,28692,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 80 in 60 seconds; High connection frequency baseline: 216,1.0,TCP
2026-04-22 02:10:35,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 66 in 60 seconds; High connection frequency baseline: 210,1.0,TCP
2026-04-22 02:10:34,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 63 in 60 seconds; High connection frequency baseline: 207,1.0,TCP
2026-04-22 02:10:34,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 64 in 60 seconds; High connection frequency baseline: 208,1.0,TCP
2026-04-22 02:10:34,python.exe,28692,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 79 in 60 seconds; High connection frequency baseline: 214,1.0,TCP
2026-04-22 02:10:33,python.exe,28692,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 76 in 60 seconds; High connection frequency baseline: 211,1.0,TCP
2026-04-22 02:10:33,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 61 in 60 seconds; High connection frequency baseline: 205,1.0,TCP
2026-04-22 02:10:33,python.exe,8084,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 77 in 60 seconds; High connection frequency baseline: 212,1.0,TCP
2026-04-22 02:10:33,python.exe,28692,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 78 in 60 seconds; High connection frequency baseline: 213,1.0,TCP
2026-04-22 02:10:33,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 62 in 60 seconds; High connection frequency baseline: 206,1.0,TCP
2026-04-22 02:10:32,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 61 in 60 seconds; High connection frequency baseline: 204,1.0,TCP
2026-04-22 02:10:32,python.exe,28692,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 76 in 60 seconds; High connection frequency baseline: 210,1.0,TCP
2026-04-22 02:10:31,python.exe,8084,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 73 in 60 seconds; High connection frequency baseline: 207,1.0,TCP
2026-04-22 02:10:31,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 60 in 60 seconds; High connection frequency baseline: 201,1.0,TCP
2026-04-22 02:10:31,python.exe,28692,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 74 in 60 seconds; High connection frequency baseline: 208,1.0,TCP
2026-04-22 02:10:31,python.exe,28692,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 75 in 60 seconds; High connection frequency baseline: 209,1.0,TCP
2026-04-22 02:10:31,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 61 in 60 seconds; High connection frequency baseline: 202,1.0,TCP
2026-04-22 02:10:31,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 62 in 60 seconds; High connection frequency baseline: 203,1.0,TCP
2026-04-22 02:10:30,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 60 in 60 seconds; High connection frequency baseline: 200,1.0,TCP
2026-04-22 02:10:30,python.exe,14572,93.184.216.34,8080,35.0,MEDIUM,MEDIUM,Frequent connections: 72 in 60 seconds; Unusual port: 8080; High connection frequency baseline: 205,1.0,TCP
2026-04-22 02:10:30,python.exe,28692,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 73 in 60 seconds; High connection frequency baseline: 206,1.0,TCP
2026-04-22 02:10:29,python.exe,28692,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 72 in 60 seconds; High connection frequency baseline: 204,1.0,TCP
2026-04-22 02:10:29,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 59 in 60 seconds; High connection frequency baseline: 199,1.0,TCP
2026-04-22 02:10:28,python.exe,8084,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 71 in 60 seconds; High connection frequency baseline: 203,1.0,TCP
2026-04-22 02:10:27,python.exe,27292,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 70 in 60 seconds; High connection frequency baseline: 202,1.0,TCP
2026-04-22 02:10:26,python.exe,8084,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 72 in 60 seconds; High connection frequency baseline: 201,1.0,TCP
2026-04-22 02:10:26,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 61 in 60 seconds; High connection frequency baseline: 198,1.0,TCP
2026-04-22 02:10:24,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 64 in 60 seconds; High connection frequency baseline: 197,1.0,TCP
2026-04-22 02:10:23,python.exe,14572,93.184.216.34,8080,35.0,MEDIUM,MEDIUM,Frequent connections: 76 in 60 seconds; Unusual port: 8080; High connection frequency baseline: 199,1.0,TCP
2026-04-22 02:10:23,python.exe,8084,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 77 in 60 seconds; High connection frequency baseline: 200,1.0,TCP
2026-04-22 02:10:21,python.exe,8084,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 78 in 60 seconds; High connection frequency baseline: 196,1.0,TCP
2026-04-22 02:10:21,python.exe,27292,35.190.14.201,443,25.0,SAFE,SAFE,Frequent connections: 79 in 60 seconds; High connection frequency baseline: 197,1.0,TCP
2026-04-22 02:10:21,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 68 in 60 seconds; High connection frequency baseline: 196,1.0,TCP
2026-04-22 02:10:21,python.exe,27292,151.101.3.19,443,25.0,SAFE,SAFE,Frequent connections: 80 in 60 seconds; High connection frequency baseline: 198,1.0,TCP
2026-04-22 02:10:19,python.exe,28692,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 79 in 60 seconds; High connection frequency baseline: 195,1.0,TCP
2026-04-22 02:10:19,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 67 in 60 seconds; High connection frequency baseline: 193,1.0,TCP
2026-04-22 02:10:19,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 68 in 60 seconds; High connection frequency baseline: 194,1.0,TCP
2026-04-22 02:10:19,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 69 in 60 seconds; High connection frequency baseline: 195,1.0,TCP
2026-04-22 02:10:18,python.exe,28692,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 78 in 60 seconds; High connection frequency baseline: 193,1.0,TCP
2026-04-22 02:10:18,python.exe,8084,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 79 in 60 seconds; High connection frequency baseline: 194,1.0,TCP
2026-04-22 02:10:18,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 66 in 60 seconds; High connection frequency baseline: 192,1.0,TCP
2026-04-22 02:10:17,python.exe,28692,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 77 in 60 seconds; High connection frequency baseline: 191,1.0,TCP
2026-04-22 02:10:17,python.exe,14572,93.184.216.34,8080,35.0,MEDIUM,MEDIUM,Frequent connections: 78 in 60 seconds; Unusual port: 8080; High connection frequency baseline: 192,1.0,TCP
2026-04-22 02:10:17,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 66 in 60 seconds; High connection frequency baseline: 191,1.0,TCP
2026-04-22 02:10:16,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 63 in 60 seconds; High connection frequency baseline: 188,1.0,TCP
2026-04-22 02:10:16,python.exe,28692,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 76 in 60 seconds; High connection frequency baseline: 189,1.0,TCP
2026-04-22 02:10:16,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 64 in 60 seconds; High connection frequency baseline: 189,1.0,TCP
2026-04-22 02:10:16,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 65 in 60 seconds; High connection frequency baseline: 190,1.0,TCP
2026-04-22 02:10:16,python.exe,28692,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 77 in 60 seconds; High connection frequency baseline: 190,1.0,TCP
2026-04-22 02:10:15,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 62 in 60 seconds; High connection frequency baseline: 187,1.0,TCP
2026-04-22 02:10:15,python.exe,28692,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 73 in 60 seconds; High connection frequency baseline: 186,1.0,TCP
2026-04-22 02:10:15,python.exe,8084,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 74 in 60 seconds; High connection frequency baseline: 187,1.0,TCP
2026-04-22 02:10:15,python.exe,27292,103.102.166.224,80,25.0,SAFE,SAFE,Frequent connections: 75 in 60 seconds; High connection frequency baseline: 188,1.0,TCP
2026-04-22 02:10:14,python.exe,28692,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 71 in 60 seconds; High connection frequency baseline: 184,1.0,TCP
2026-04-22 02:10:14,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 58 in 60 seconds; High connection frequency baseline: 183,1.0,TCP
2026-04-22 02:10:14,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 59 in 60 seconds; High connection frequency baseline: 184,1.0,TCP
2026-04-22 02:10:14,System Idle Process,0,34.54.84.110,443,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 60 in 60 seconds; High connection frequency baseline: 185,1.0,TCP
2026-04-22 02:10:14,python.exe,28692,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 72 in 60 seconds; High connection frequency baseline: 185,1.0,TCP
2026-04-22 02:10:14,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 61 in 60 seconds; High connection frequency baseline: 186,1.0,TCP
2026-04-22 02:10:13,python.exe,28692,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 69 in 60 seconds; High connection frequency baseline: 182,1.0,TCP
2026-04-22 02:10:13,python.exe,8084,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 70 in 60 seconds; High connection frequency baseline: 183,1.0,TCP
2026-04-22 02:10:13,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 57 in 60 seconds; High connection frequency baseline: 182,1.0,TCP
2026-04-22 02:10:12,python.exe,28692,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 68 in 60 seconds; High connection frequency baseline: 181,1.0,TCP
2026-04-22 02:10:11,python.exe,8084,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 67 in 60 seconds; High connection frequency baseline: 180,1.0,TCP
2026-04-22 02:10:11,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 57 in 60 seconds; High connection frequency baseline: 181,1.0,TCP
2026-04-22 02:10:10,python.exe,14572,93.184.216.34,8080,35.0,MEDIUM,MEDIUM,Frequent connections: 66 in 60 seconds; Unusual port: 8080; High connection frequency baseline: 179,1.0,TCP
2026-04-22 02:10:10,System Idle Process,0,34.54.84.110,443,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 56 in 60 seconds; High connection frequency baseline: 180,1.0,TCP
2026-04-22 02:10:09,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 56 in 60 seconds; High connection frequency baseline: 179,1.0,TCP
2026-04-22 02:10:08,python.exe,8084,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 65 in 60 seconds; High connection frequency baseline: 178,1.0,TCP
2026-04-22 02:10:06,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 55 in 60 seconds; High connection frequency baseline: 178,1.0,TCP
2026-04-22 02:10:05,python.exe,27292,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 63 in 60 seconds; High connection frequency baseline: 176,1.0,TCP
2026-04-22 02:10:05,language_server_windows_x64.exe,29652,34.54.84.110,443,25.0,SAFE,SAFE,Unknown process not in whitelist; High connection frequency baseline: 33,1.0,TCP
2026-04-22 02:10:05,python.exe,8084,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 64 in 60 seconds; High connection frequency baseline: 177,1.0,TCP
2026-04-22 02:10:04,python.exe,14572,93.184.216.34,8080,35.0,MEDIUM,MEDIUM,Frequent connections: 62 in 60 seconds; Unusual port: 8080; High connection frequency baseline: 175,1.0,TCP
2026-04-22 02:10:04,System Idle Process,0,18.235.15.99,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 54 in 60 seconds; High connection frequency baseline: 177,1.0,TCP
2026-04-22 02:10:03,python.exe,8084,18.235.15.99,80,25.0,SAFE,SAFE,Frequent connections: 61 in 60 seconds; High connection frequency baseline: 174,1.0,TCP
2026-04-22 02:10:02,System Idle Process,0,18.235.15.99,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 53 in 60 seconds; High connection frequency baseline: 176,1.0,TCP
2026-04-22 02:10:01,python.exe,28692,18.235.15.99,80,25.0,SAFE,SAFE,Frequent connections: 60 in 60 seconds; High connection frequency baseline: 173,1.0,TCP
2026-04-22 02:10:01,System Idle Process,0,18.235.15.99,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 51 in 60 seconds; High connection frequency baseline: 174,1.0,TCP
2026-04-22 02:10:01,System Idle Process,0,18.235.15.99,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 52 in 60 seconds; High connection frequency baseline: 175,1.0,TCP
2026-04-22 02:10:00,python.exe,28692,18.235.15.99,80,25.0,SAFE,SAFE,Frequent connections: 58 in 60 seconds; High connection frequency baseline: 171,1.0,TCP
2026-04-22 02:10:00,System Idle Process,0,18.235.15.99,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 50 in 60 seconds; High connection frequency baseline: 173,1.0,TCP
2026-04-22 02:10:00,python.exe,8084,18.235.15.99,80,25.0,SAFE,SAFE,Frequent connections: 59 in 60 seconds; High connection frequency baseline: 172,1.0,TCP
2026-04-22 02:09:59,System Idle Process,0,18.235.15.99,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 49 in 60 seconds; High connection frequency baseline: 171,1.0,TCP
2026-04-22 02:09:59,python.exe,28692,18.235.15.99,80,25.0,SAFE,SAFE,Frequent connections: 55 in 60 seconds; High connection frequency baseline: 168,1.0,TCP
2026-04-22 02:09:59,python.exe,27292,35.190.14.201,443,25.0,SAFE,SAFE,Frequent connections: 56 in 60 seconds; High connection frequency baseline: 169,1.0,TCP
2026-04-22 02:09:59,System Idle Process,0,18.235.15.99,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 50 in 60 seconds; High connection frequency baseline: 172,1.0,TCP
2026-04-22 02:09:59,python.exe,28692,18.235.15.99,80,25.0,SAFE,SAFE,Frequent connections: 57 in 60 seconds; High connection frequency baseline: 170,1.0,TCP
2026-04-22 02:09:58,python.exe,8084,18.235.15.99,80,25.0,SAFE,SAFE,Frequent connections: 53 in 60 seconds; High connection frequency baseline: 166,1.0,TCP
2026-04-22 02:09:58,System Idle Process,0,18.235.15.99,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 47 in 60 seconds; High connection frequency baseline: 169,1.0,TCP
2026-04-22 02:09:58,System Idle Process,0,18.235.15.99,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 48 in 60 seconds; High connection frequency baseline: 170,1.0,TCP
2026-04-22 02:09:58,python.exe,28692,18.235.15.99,80,25.0,SAFE,SAFE,Frequent connections: 54 in 60 seconds; High connection frequency baseline: 167,1.0,TCP
2026-04-22 02:09:57,python.exe,28692,18.235.15.99,80,25.0,SAFE,SAFE,Frequent connections: 50 in 60 seconds; High connection frequency baseline: 163,1.0,TCP
2026-04-22 02:09:57,System Idle Process,0,18.235.15.99,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 45 in 60 seconds; High connection frequency baseline: 167,1.0,TCP
2026-04-22 02:09:57,python.exe,14572,93.184.216.34,8080,35.0,MEDIUM,MEDIUM,Frequent connections: 51 in 60 seconds; Unusual port: 8080; High connection frequency baseline: 164,1.0,TCP
2026-04-22 02:09:57,python.exe,28692,18.235.15.99,80,25.0,SAFE,SAFE,Frequent connections: 52 in 60 seconds; High connection frequency baseline: 165,1.0,TCP
2026-04-22 02:09:57,System Idle Process,0,18.235.15.99,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 46 in 60 seconds; High connection frequency baseline: 168,1.0,TCP
2026-04-22 02:09:56,python.exe,28692,18.235.15.99,80,25.0,SAFE,SAFE,Frequent connections: 49 in 60 seconds; High connection frequency baseline: 162,1.0,TCP
2026-04-22 02:09:56,System Idle Process,0,18.235.15.99,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 43 in 60 seconds; High connection frequency baseline: 165,1.0,TCP
2026-04-22 02:09:56,System Idle Process,0,18.235.15.99,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 44 in 60 seconds; High connection frequency baseline: 166,1.0,TCP
2026-04-22 02:09:55,python.exe,28692,18.235.15.99,80,25.0,SAFE,SAFE,Frequent connections: 46 in 60 seconds; High connection frequency baseline: 159,1.0,TCP
2026-04-22 02:09:55,python.exe,8084,18.235.15.99,80,25.0,SAFE,SAFE,Frequent connections: 47 in 60 seconds; High connection frequency baseline: 160,1.0,TCP
2026-04-22 02:09:55,python.exe,28692,18.235.15.99,80,25.0,SAFE,SAFE,Frequent connections: 48 in 60 seconds; High connection frequency baseline: 161,1.0,TCP
2026-04-22 02:09:55,System Idle Process,0,18.235.15.99,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 42 in 60 seconds; High connection frequency baseline: 164,1.0,TCP
2026-04-22 02:09:54,System Idle Process,0,18.235.15.99,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 41 in 60 seconds; High connection frequency baseline: 163,1.0,TCP
2026-04-22 02:09:53,python.exe,8084,18.235.15.99,80,25.0,SAFE,SAFE,Frequent connections: 45 in 60 seconds; High connection frequency baseline: 158,1.0,TCP
2026-04-22 02:09:51,python.exe,14572,93.184.216.34,8080,35.0,MEDIUM,MEDIUM,Frequent connections: 44 in 60 seconds; Unusual port: 8080; High connection frequency baseline: 157,1.0,TCP
2026-04-22 02:09:51,System Idle Process,0,18.235.15.99,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 40 in 60 seconds; High connection frequency baseline: 162,1.0,TCP
2026-04-22 02:09:50,python.exe,8084,18.235.15.99,80,25.0,SAFE,SAFE,Frequent connections: 43 in 60 seconds; High connection frequency baseline: 156,1.0,TCP
2026-04-22 02:09:49,System Idle Process,0,18.235.15.99,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 39 in 60 seconds; High connection frequency baseline: 161,1.0,TCP
